library,N,l2_error,max_error,rt_error
MKL,736,2.185e-16,2.649e-16,6.881e-16
VectorFFT,737,5.882e-16,7.519e-16,1.298e-15
MKL,737,3.823e-16,4.823e-16,1.306e-15
VectorFFT,738,1.509e-15,2.286e-15,4.411e-15
MKL,738,2.798e-16,2.943e-16,9.685e-16
VectorFFT,739,5.728e-16,5.751e-16,1.537e-15
MKL,739,4.214e-16,3.777e-16,1.281e-15
VectorFFT,740,1.402e-15,2.198e-15,5.180e-15
MKL,740,2.562e-16,3.370e-16,7.118e-16
VectorFFT,741,9.700e-16,1.366e-15,2.897e-15
MKL,741,2.826e-16,3.570e-16,7.498e-16
VectorFFT,742,5.752e-16,7.840e-16,1.238e-15
MKL,742,2.820e-16,2.926e-16,1.001e-15
VectorFFT,743,6.697e-16,1.171e-15,1.501e-15
MKL,743,4.732e-16,5.642e-16,1.456e-15
VectorFFT,744,1.366e-15,1.859e-15,3.858e-15
MKL,744,2.397e-16,2.790e-16,6.906e-16
VectorFFT,745,5.698e-16,8.416e-16,1.177e-15
MKL,745,4.521e-16,4.592e-16,1.543e-15
VectorFFT,746,7.707e-16,9.179e-16,1.766e-15
MKL,746,4.165e-16,4.090e-16,1.273e-15
VectorFFT,747,7.150e-16,7.125e-16,1.497e-15
MKL,747,3.159e-16,3.076e-16,9.168e-16
VectorFFT,748,9.732e-16,9.202e-16,2.684e-15
MKL,748,2.461e-16,2.355e-16,6.897e-16
VectorFFT,749,5.997e-16,6.687e-16,1.233e-15
MKL,749,4.378e-16,3.793e-16,1.286e-15
VectorFFT,750,4.277e-16,4.418e-16,1.568e-15
MKL,750,3.178e-16,2.916e-16,8.893e-16
VectorFFT,751,7.356e-16,1.028e-15,1.683e-15
MKL,751,4.528e-16,4.126e-16,1.304e-15
VectorFFT,752,1.721e-15,2.401e-15,7.420e-15
MKL,752,2.481e-16,4.141e-16,7.521e-16
VectorFFT,753,7.005e-16,9.014e-16,1.344e-15
MKL,753,4.536e-16,5.483e-16,1.644e-15
VectorFFT,754,1.349e-15,2.025e-15,4.882e-15
MKL,754,2.699e-16,2.851e-16,9.372e-16
VectorFFT,755,6.066e-16,7.521e-16,1.235e-15
MKL,755,4.599e-16,4.215e-16,1.321e-15
VectorFFT,756,5.618e-16,7.221e-16,1.600e-15
MKL,756,2.441e-16,2.898e-16,7.648e-16
VectorFFT,757,1.874e-15,2.145e-15,5.286e-15
MKL,757,4.325e-16,5.910e-16,1.327e-15
VectorFFT,758,7.021e-16,8.845e-16,1.387e-15
MKL,758,4.398e-16,4.384e-16,1.314e-15
VectorFFT,759,1.126e-15,1.495e-15,4.970e-15
MKL,759,3.457e-16,3.765e-16,1.067e-15
VectorFFT,760,7.856e-16,1.064e-15,2.442e-15
MKL,760,2.567e-16,3.520e-16,7.298e-16
VectorFFT,761,1.248e-15,1.308e-15,3.036e-15
MKL,761,4.517e-16,4.471e-16,1.321e-15
VectorFFT,762,5.435e-16,6.952e-16,1.443e-15
MKL,762,3.166e-16,3.820e-16,1.086e-15
VectorFFT,763,5.925e-16,1.106e-15,1.485e-15
MKL,763,4.414e-16,5.008e-16,1.393e-15
VectorFFT,764,5.666e-16,7.147e-16,1.484e-15
MKL,764,4.574e-16,4.477e-16,1.308e-15
VectorFFT,765,9.308e-16,1.296e-15,2.873e-15
MKL,765,2.888e-16,3.142e-16,9.725e-16
VectorFFT,766,5.572e-16,6.405e-16,1.218e-15
MKL,766,4.307e-16,4.198e-16,1.474e-15
VectorFFT,767,5.853e-16,6.548e-16,1.440e-15
MKL,767,3.981e-16,4.098e-16,1.069e-15
VectorFFT,768,4.016e-16,4.080e-16,8.651e-16
MKL,768,2.101e-16,2.156e-16,5.533e-16
VectorFFT,769,7.467e-16,9.530e-16,1.853e-15
MKL,769,4.489e-16,4.513e-16,1.379e-15
VectorFFT,770,5.746e-16,7.550e-16,1.561e-15
MKL,770,2.781e-16,2.844e-16,8.068e-16
VectorFFT,771,5.790e-16,7.040e-16,1.312e-15
MKL,771,4.793e-16,4.028e-16,1.363e-15
VectorFFT,772,5.786e-16,7.088e-16,1.374e-15
MKL,772,4.654e-16,5.500e-16,1.700e-15
VectorFFT,773,5.887e-16,1.029e-15,1.190e-15
MKL,773,4.627e-16,4.549e-16,1.338e-15
VectorFFT,774,1.625e-15,2.123e-15,4.154e-15
MKL,774,2.815e-16,2.693e-16,8.319e-16
VectorFFT,775,1.294e-15,1.890e-15,3.911e-15
MKL,775,2.924e-16,2.731e-16,8.934e-16
VectorFFT,776,5.667e-16,9.466e-16,1.396e-15
MKL,776,2.885e-16,5.427e-16,9.018e-16
VectorFFT,777,1.518e-15,2.683e-15,5.892e-15
MKL,777,3.716e-16,3.624e-16,1.027e-15
VectorFFT,778,7.210e-16,6.942e-16,1.514e-15
MKL,778,4.659e-16,4.090e-16,1.448e-15
VectorFFT,779,1.570e-15,2.093e-15,5.575e-15
MKL,779,3.714e-16,4.011e-16,1.183e-15
VectorFFT,780,7.737e-16,7.159e-16,2.534e-15
MKL,780,2.563e-16,2.161e-16,7.830e-16
VectorFFT,781,6.034e-16,8.037e-16,1.335e-15
MKL,781,3.071e-16,3.057e-16,8.868e-16
VectorFFT,782,1.654e-15,2.895e-15,6.054e-15
MKL,782,2.457e-16,2.782e-16,8.363e-16
VectorFFT,783,1.223e-15,1.469e-15,4.249e-15
MKL,783,2.992e-16,3.849e-16,8.490e-16
VectorFFT,784,3.784e-16,6.005e-16,8.687e-16
MKL,784,2.451e-16,4.031e-16,7.367e-16
VectorFFT,785,7.074e-16,9.899e-16,1.608e-15
MKL,785,4.721e-16,4.347e-16,1.477e-15
VectorFFT,786,5.623e-16,7.646e-16,1.214e-15
MKL,786,3.634e-16,3.992e-16,1.097e-15
VectorFFT,787,7.216e-16,1.007e-15,1.776e-15
MKL,787,4.723e-16,4.905e-16,1.445e-15
VectorFFT,788,7.161e-16,1.024e-15,1.479e-15
MKL,788,4.722e-16,5.939e-16,1.474e-15
VectorFFT,789,7.054e-16,1.027e-15,1.583e-15
MKL,789,4.895e-16,5.790e-16,1.282e-15
VectorFFT,790,5.810e-16,7.459e-16,1.306e-15
MKL,790,2.987e-16,2.995e-16,8.627e-16
VectorFFT,791,7.338e-16,9.195e-16,2.134e-15
MKL,791,4.823e-16,4.890e-16,1.158e-15
VectorFFT,792,6.729e-16,8.535e-16,1.511e-15
MKL,792,2.256e-16,2.520e-16,7.112e-16
VectorFFT,793,5.905e-16,9.161e-16,1.472e-15
MKL,793,3.306e-16,3.849e-16,8.328e-16
VectorFFT,794,7.130e-16,7.369e-16,1.880e-15
MKL,794,4.808e-16,4.346e-16,1.501e-15
VectorFFT,795,6.001e-16,9.468e-16,1.380e-15
MKL,795,4.702e-16,6.292e-16,1.806e-15
VectorFFT,796,7.196e-16,9.215e-16,1.541e-15
MKL,796,4.632e-16,4.795e-16,1.509e-15
VectorFFT,797,5.884e-16,8.110e-16,1.655e-15
MKL,797,4.867e-16,5.725e-16,1.351e-15
VectorFFT,798,8.597e-16,1.386e-15,2.762e-15
MKL,798,2.640e-16,3.069e-16,9.182e-16
VectorFFT,799,1.897e-15,2.316e-15,4.935e-15
MKL,799,2.819e-16,2.977e-16,8.105e-16
VectorFFT,800,3.539e-16,4.292e-16,9.900e-16
MKL,800,2.520e-16,2.964e-16,8.472e-16
VectorFFT,801,7.102e-16,1.133e-15,1.649e-15
MKL,801,4.606e-16,5.706e-16,1.417e-15
VectorFFT,802,5.760e-16,7.037e-16,1.412e-15
MKL,802,3.800e-16,3.628e-16,1.144e-15
VectorFFT,803,5.901e-16,7.011e-16,1.289e-15
MKL,803,2.876e-16,2.572e-16,8.846e-16
VectorFFT,804,5.694e-16,6.965e-16,1.395e-15
MKL,804,2.666e-16,2.991e-16,8.676e-16
VectorFFT,805,1.057e-15,1.891e-15,3.860e-15
MKL,805,3.093e-16,3.811e-16,8.505e-16
VectorFFT,806,1.522e-15,1.690e-15,5.003e-15
MKL,806,2.553e-16,2.902e-16,7.248e-16
VectorFFT,807,5.711e-16,7.488e-16,1.317e-15
MKL,807,3.757e-16,3.993e-16,1.276e-15
VectorFFT,808,6.945e-16,8.065e-16,1.781e-15
MKL,808,3.076e-16,3.326e-16,1.058e-15
VectorFFT,809,6.118e-16,1.143e-15,1.319e-15
MKL,809,4.066e-16,4.166e-16,1.608e-15
VectorFFT,810,6.290e-16,7.386e-16,2.038e-15
MKL,810,2.796e-16,3.534e-16,9.103e-16
VectorFFT,811,5.750e-16,7.857e-16,1.343e-15
MKL,811,3.893e-16,3.768e-16,1.332e-15
VectorFFT,812,1.098e-15,1.693e-15,4.641e-15
MKL,812,2.418e-16,2.316e-16,6.906e-16
VectorFFT,813,5.951e-16,8.185e-16,1.171e-15
MKL,813,4.054e-16,4.454e-16,1.340e-15
VectorFFT,814,1.627e-15,2.398e-15,6.983e-15
MKL,814,2.489e-16,2.298e-16,7.651e-16
VectorFFT,815,5.722e-16,7.297e-16,1.616e-15
MKL,815,4.071e-16,4.429e-16,1.181e-15
VectorFFT,816,8.243e-16,1.413e-15,2.690e-15
MKL,816,2.387e-16,2.929e-16,6.209e-16
VectorFFT,817,1.831e-15,2.415e-15,5.513e-15
MKL,817,3.894e-16,3.849e-16,1.034e-15
VectorFFT,818,5.742e-16,8.114e-16,1.709e-15
MKL,818,3.826e-16,4.489e-16,1.107e-15
VectorFFT,819,8.823e-16,1.256e-15,2.994e-15
MKL,819,2.976e-16,3.766e-16,1.031e-15
VectorFFT,820,1.400e-15,1.569e-15,4.329e-15
MKL,820,2.554e-16,2.768e-16,8.802e-16
VectorFFT,821,5.954e-16,6.569e-16,1.337e-15
MKL,821,4.125e-16,4.202e-16,1.221e-15
VectorFFT,822,6.030e-16,6.613e-16,1.169e-15
MKL,822,3.474e-16,4.317e-16,1.459e-15
VectorFFT,823,7.241e-16,8.353e-16,1.920e-15
MKL,823,3.905e-16,3.711e-16,1.339e-15
VectorFFT,824,7.239e-16,9.594e-16,1.866e-15
MKL,824,2.959e-16,3.899e-16,9.937e-16
VectorFFT,825,6.258e-16,9.967e-16,1.855e-15
MKL,825,3.176e-16,3.452e-16,1.020e-15
VectorFFT,826,5.548e-16,6.923e-16,1.376e-15
MKL,826,2.710e-16,2.994e-16,1.101e-15
VectorFFT,827,5.722e-16,7.218e-16,1.429e-15
MKL,827,4.098e-16,4.619e-16,1.187e-15
VectorFFT,828,1.083e-15,1.761e-15,3.060e-15
MKL,828,2.457e-16,2.662e-16,6.874e-16
VectorFFT,829,2.030e-15,2.503e-15,5.947e-15
MKL,829,4.124e-16,3.962e-16,1.446e-15
VectorFFT,830,5.807e-16,8.314e-16,1.571e-15
MKL,830,2.931e-16,3.857e-16,8.236e-16
VectorFFT,831,6.108e-16,8.570e-16,1.384e-15
MKL,831,4.010e-16,3.569e-16,1.251e-15
VectorFFT,832,6.982e-16,8.733e-16,2.144e-15
MKL,832,2.254e-16,2.616e-16,7.331e-16
VectorFFT,833,8.599e-16,1.314e-15,3.048e-15
MKL,833,3.500e-16,3.879e-16,1.134e-15
VectorFFT,834,5.972e-16,9.578e-16,1.347e-15
MKL,834,3.325e-16,4.130e-16,1.191e-15
VectorFFT,835,6.931e-16,6.588e-16,1.451e-15
MKL,835,3.993e-16,3.187e-16,1.299e-15
VectorFFT,836,9.724e-16,1.333e-15,3.221e-15
MKL,836,2.402e-16,2.744e-16,7.202e-16
VectorFFT,837,1.419e-15,1.459e-15,3.800e-15
MKL,837,3.494e-16,4.364e-16,1.196e-15
VectorFFT,838,5.751e-16,8.185e-16,1.333e-15
MKL,838,4.181e-16,5.539e-16,1.189e-15
VectorFFT,839,5.958e-16,6.802e-16,1.358e-15
MKL,839,3.957e-16,3.622e-16,1.193e-15
VectorFFT,840,4.633e-16,4.571e-16,1.084e-15
MKL,840,2.390e-16,2.168e-16,7.013e-16
VectorFFT,841,1.631e-15,2.257e-15,4.730e-15
MKL,841,2.777e-16,2.692e-16,8.960e-16
VectorFFT,842,5.892e-16,8.209e-16,1.340e-15
MKL,842,4.060e-16,4.945e-16,1.319e-15
VectorFFT,843,6.152e-16,1.309e-15,1.240e-15
MKL,843,4.271e-16,4.435e-16,1.308e-15
VectorFFT,844,5.786e-16,5.874e-16,1.245e-15
MKL,844,3.861e-16,4.336e-16,1.186e-15
VectorFFT,845,1.019e-15,1.281e-15,3.200e-15
MKL,845,2.910e-16,3.312e-16,8.127e-16
VectorFFT,846,1.729e-15,2.732e-15,6.007e-15
MKL,846,2.789e-16,2.687e-16,7.954e-16
VectorFFT,847,7.904e-16,9.793e-16,2.193e-15
MKL,847,2.968e-16,2.716e-16,7.784e-16
VectorFFT,848,5.529e-16,6.370e-16,1.300e-15
MKL,848,2.399e-16,2.666e-16,8.652e-16
VectorFFT,849,5.821e-16,7.382e-16,1.390e-15
MKL,849,3.987e-16,4.576e-16,1.519e-15
VectorFFT,850,7.784e-16,1.096e-15,2.020e-15
MKL,850,2.686e-16,3.058e-16,8.063e-16
VectorFFT,851,1.861e-15,2.456e-15,6.380e-15
MKL,851,3.599e-16,3.856e-16,1.027e-15
VectorFFT,852,6.884e-16,1.006e-15,1.635e-15
MKL,852,2.576e-16,3.639e-16,8.184e-16
VectorFFT,853,7.158e-16,9.404e-16,1.993e-15
MKL,853,3.904e-16,3.301e-16,1.174e-15
VectorFFT,854,7.033e-16,9.435e-16,1.554e-15
MKL,854,2.826e-16,3.710e-16,8.095e-16
VectorFFT,855,8.457e-16,1.238e-15,2.927e-15
MKL,855,3.032e-16,2.966e-16,9.504e-16
VectorFFT,856,7.513e-16,7.671e-16,1.868e-15
MKL,856,3.129e-16,4.234e-16,1.040e-15
VectorFFT,857,6.034e-16,9.494e-16,1.296e-15
MKL,857,4.282e-16,4.425e-16,1.311e-15
VectorFFT,858,9.382e-16,1.438e-15,2.681e-15
MKL,858,2.409e-16,3.036e-16,8.714e-16
VectorFFT,859,1.522e-15,1.725e-15,4.221e-15
MKL,859,3.887e-16,5.034e-16,1.268e-15
VectorFFT,860,1.667e-15,1.916e-15,4.827e-15
MKL,860,2.538e-16,3.634e-16,7.965e-16
VectorFFT,861,1.441e-15,2.095e-15,6.169e-15
MKL,861,3.363e-16,3.199e-16,8.685e-16
VectorFFT,862,5.742e-16,8.522e-16,1.336e-15
MKL,862,4.037e-16,4.425e-16,1.206e-15
VectorFFT,863,5.862e-16,7.289e-16,1.340e-15
MKL,863,3.950e-16,4.838e-16,1.125e-15
VectorFFT,864,4.449e-16,6.468e-16,1.175e-15
MKL,864,2.268e-16,2.742e-16,7.049e-16
VectorFFT,865,6.018e-16,6.804e-16,1.373e-15
MKL,865,4.035e-16,4.128e-16,1.338e-15
VectorFFT,866,5.936e-16,7.428e-16,1.671e-15
MKL,866,4.023e-16,4.986e-16,1.197e-15
VectorFFT,867,1.223e-15,1.359e-15,3.726e-15
MKL,867,3.354e-16,3.759e-16,9.817e-16
VectorFFT,868,1.330e-15,1.892e-15,4.194e-15
MKL,868,2.498e-16,2.577e-16,7.685e-16
VectorFFT,869,6.193e-16,9.436e-16,1.510e-15
MKL,869,3.078e-16,3.245e-16,8.148e-16
VectorFFT,870,1.146e-15,1.495e-15,4.165e-15
MKL,870,2.975e-16,3.517e-16,7.459e-16
VectorFFT,871,5.976e-16,6.084e-16,1.308e-15
MKL,871,3.481e-16,3.708e-16,1.033e-15
VectorFFT,872,6.364e-16,7.891e-16,1.359e-15
MKL,872,3.146e-16,4.127e-16,1.189e-15
VectorFFT,873,5.884e-16,6.889e-16,1.538e-15
MKL,873,3.961e-16,3.602e-16,1.156e-15
VectorFFT,874,1.338e-15,1.673e-15,4.117e-15
MKL,874,2.690e-16,2.694e-16,7.260e-16
VectorFFT,875,5.029e-16,6.295e-16,1.358e-15
MKL,875,3.134e-16,3.657e-16,1.042e-15
VectorFFT,876,5.795e-16,6.080e-16,1.281e-15
MKL,876,2.710e-16,3.080e-16,8.725e-16
VectorFFT,877,5.896e-16,8.119e-16,1.383e-15
MKL,877,4.095e-16,3.395e-16,1.203e-15
VectorFFT,878,5.797e-16,7.035e-16,1.477e-15
MKL,878,3.955e-16,3.963e-16,1.377e-15
VectorFFT,879,7.182e-16,7.831e-16,1.605e-15
MKL,879,4.205e-16,4.373e-16,1.484e-15
VectorFFT,880,5.664e-16,8.375e-16,1.544e-15
MKL,880,2.361e-16,2.348e-16,6.456e-16
VectorFFT,881,1.011e-15,1.019e-15,2.732e-15
MKL,881,4.004e-16,3.662e-16,1.297e-15
VectorFFT,882,5.852e-16,6.865e-16,1.602e-15
MKL,882,2.633e-16,2.779e-16,7.348e-16
VectorFFT,883,7.359e-16,1.497e-15,1.600e-15
MKL,883,4.056e-16,5.446e-16,1.266e-15
VectorFFT,884,1.009e-15,1.279e-15,3.188e-15
MKL,884,2.613e-16,3.299e-16,7.736e-16
VectorFFT,885,6.088e-16,9.444e-16,1.237e-15
MKL,885,3.125e-16,3.038e-16,1.064e-15
VectorFFT,886,7.520e-16,9.146e-16,1.697e-15
MKL,886,3.931e-16,3.357e-16,1.365e-15
VectorFFT,887,5.762e-16,4.969e-16,1.513e-15
MKL,887,4.035e-16,3.412e-16,1.132e-15
VectorFFT,888,1.510e-15,2.520e-15,4.553e-15
MKL,888,2.292e-16,2.711e-16,6.713e-16
VectorFFT,889,5.895e-16,6.796e-16,1.358e-15
MKL,889,4.088e-16,5.027e-16,1.290e-15
VectorFFT,890,6.321e-16,8.601e-16,1.494e-15
MKL,890,3.057e-16,3.576e-16,1.089e-15
VectorFFT,891,8.203e-16,1.221e-15,3.046e-15
MKL,891,3.506e-16,3.251e-16,1.145e-15
VectorFFT,892,5.904e-16,9.306e-16,1.329e-15
MKL,892,4.192e-16,4.823e-16,1.284e-15
VectorFFT,893,1.942e-15,3.066e-15,7.000e-15
MKL,893,3.107e-16,4.434e-16,8.093e-16
VectorFFT,894,5.658e-16,6.612e-16,1.204e-15
MKL,894,3.453e-16,4.161e-16,1.054e-15
VectorFFT,895,5.760e-16,6.142e-16,1.321e-15
MKL,895,4.404e-16,3.777e-16,1.490e-15
VectorFFT,896,3.484e-16,5.317e-16,8.719e-16
MKL,896,2.216e-16,2.683e-16,5.909e-16
VectorFFT,897,1.325e-15,1.597e-15,3.840e-15
MKL,897,2.899e-16,3.409e-16,9.319e-16
VectorFFT,898,5.961e-16,7.523e-16,1.362e-15
MKL,898,3.976e-16,3.748e-16,1.253e-15
VectorFFT,899,1.650e-15,1.883e-15,4.481e-15
MKL,899,2.818e-16,2.692e-16,9.021e-16
VectorFFT,900,5.685e-16,7.167e-16,1.253e-15
MKL,900,2.629e-16,3.028e-16,8.468e-16
VectorFFT,901,7.493e-16,8.988e-16,1.873e-15
MKL,901,2.968e-16,3.029e-16,9.100e-16
VectorFFT,902,1.659e-15,1.944e-15,5.214e-15
MKL,902,2.709e-16,3.353e-16,9.298e-16
VectorFFT,903,1.994e-15,2.510e-15,6.939e-15
MKL,903,3.175e-16,3.889e-16,9.045e-16
VectorFFT,904,7.657e-16,1.052e-15,1.675e-15
MKL,904,3.117e-16,4.425e-16,8.390e-16
VectorFFT,905,5.881e-16,7.650e-16,1.248e-15
MKL,905,4.125e-16,4.455e-16,1.204e-15
VectorFFT,906,5.607e-16,8.193e-16,1.340e-15
MKL,906,3.963e-16,4.305e-16,1.119e-15
VectorFFT,907,7.335e-16,8.770e-16,1.858e-15
MKL,907,4.026e-16,4.092e-16,1.132e-15
VectorFFT,908,5.929e-16,7.951e-16,1.305e-15
MKL,908,3.899e-16,5.592e-16,1.323e-15
VectorFFT,909,7.073e-16,7.110e-16,1.664e-15
MKL,909,4.043e-16,4.214e-16,1.193e-15
VectorFFT,910,7.022e-16,9.467e-16,2.419e-15
MKL,910,2.646e-16,2.565e-16,7.175e-16
VectorFFT,911,7.446e-16,1.134e-15,1.550e-15
MKL,911,4.108e-16,4.775e-16,1.201e-15
VectorFFT,912,7.821e-16,1.263e-15,2.152e-15
MKL,912,2.459e-16,3.067e-16,7.166e-16
VectorFFT,913,6.442e-16,1.051e-15,1.477e-15
MKL,913,3.286e-16,4.411e-16,8.975e-16
VectorFFT,914,6.005e-16,7.249e-16,1.592e-15
MKL,914,3.980e-16,3.761e-16,1.431e-15
VectorFFT,915,6.202e-16,7.370e-16,1.408e-15
MKL,915,3.217e-16,3.693e-16,9.138e-16
VectorFFT,916,7.154e-16,5.990e-16,1.920e-15
MKL,916,4.206e-16,3.822e-16,1.171e-15
VectorFFT,917,7.440e-16,9.884e-16,1.700e-15
MKL,917,4.016e-16,3.738e-16,1.220e-15
VectorFFT,918,9.644e-16,1.484e-15,2.973e-15
MKL,918,2.619e-16,3.315e-16,6.956e-16
VectorFFT,919,6.165e-16,8.512e-16,1.800e-15
MKL,919,4.178e-16,4.611e-16,1.339e-15
VectorFFT,920,1.063e-15,1.628e-15,3.056e-15
MKL,920,2.377e-16,2.435e-16,6.650e-16
VectorFFT,921,6.073e-16,6.245e-16,1.448e-15
MKL,921,4.107e-16,4.293e-16,1.454e-15
VectorFFT,922,7.330e-16,9.104e-16,1.681e-15
MKL,922,3.993e-16,3.302e-16,1.304e-15
VectorFFT,923,5.968e-16,7.092e-16,1.431e-15
MKL,923,2.969e-16,2.940e-16,8.788e-16
VectorFFT,924,6.399e-16,1.238e-15,1.748e-15
MKL,924,2.453e-16,3.355e-16,7.963e-16
VectorFFT,925,1.438e-15,1.705e-15,4.235e-15
MKL,925,3.071e-16,3.402e-16,8.399e-16
VectorFFT,926,5.971e-16,5.912e-16,1.561e-15
MKL,926,4.154e-16,3.073e-16,1.421e-15
VectorFFT,927,7.399e-16,9.012e-16,2.093e-15
MKL,927,4.101e-16,3.770e-16,1.458e-15
VectorFFT,928,1.086e-15,1.473e-15,3.432e-15
MKL,928,2.276e-16,2.521e-16,6.692e-16
VectorFFT,929,1.955e-15,2.545e-15,4.886e-15
MKL,929,4.318e-16,4.967e-16,1.452e-15
VectorFFT,930,1.299e-15,1.864e-15,4.482e-15
MKL,930,2.583e-16,3.246e-16,9.262e-16
VectorFFT,931,8.063e-16,1.314e-15,2.658e-15
MKL,931,3.284e-16,3.409e-16,9.604e-16
VectorFFT,932,6.354e-16,8.341e-16,1.539e-15
MKL,932,4.202e-16,4.498e-16,1.321e-15
VectorFFT,933,7.394e-16,8.232e-16,1.767e-15
MKL,933,4.038e-16,4.963e-16,1.180e-15
VectorFFT,934,7.168e-16,8.086e-16,1.948e-15
MKL,934,4.351e-16,4.189e-16,1.324e-15
VectorFFT,935,9.473e-16,1.560e-15,3.518e-15
MKL,935,2.831e-16,3.599e-16,8.506e-16
VectorFFT,936,7.865e-16,1.064e-15,2.612e-15
MKL,936,2.435e-16,3.190e-16,6.625e-16
VectorFFT,937,1.441e-15,1.433e-15,4.483e-15
MKL,937,4.431e-16,5.010e-16,1.299e-15
VectorFFT,938,7.254e-16,7.741e-16,1.779e-15
MKL,938,2.877e-16,3.347e-16,8.070e-16
VectorFFT,939,5.950e-16,8.977e-16,1.466e-15
MKL,939,4.175e-16,4.757e-16,1.226e-15
VectorFFT,940,1.711e-15,2.616e-15,6.352e-15
MKL,940,2.627e-16,2.494e-16,8.726e-16
VectorFFT,941,6.205e-16,9.453e-16,1.282e-15
MKL,941,4.178e-16,4.727e-16,1.362e-15
VectorFFT,942,5.875e-16,8.845e-16,1.291e-15
MKL,942,4.016e-16,3.646e-16,1.146e-15
VectorFFT,943,1.742e-15,2.219e-15,5.502e-15
MKL,943,2.877e-16,3.013e-16,9.227e-16
VectorFFT,944,5.721e-16,6.378e-16,1.167e-15
MKL,944,2.561e-16,2.459e-16,7.192e-16
VectorFFT,945,5.884e-16,8.222e-16,1.902e-15
MKL,945,3.699e-16,5.603e-16,1.041e-15
VectorFFT,946,1.667e-15,2.366e-15,4.953e-15
MKL,946,2.924e-16,2.990e-16,7.890e-16
VectorFFT,947,7.545e-16,1.154e-15,1.694e-15
MKL,947,4.268e-16,5.242e-16,1.468e-15
VectorFFT,948,7.161e-16,1.135e-15,1.628e-15
MKL,948,2.827e-16,5.156e-16,8.561e-16
VectorFFT,949,6.195e-16,9.520e-16,1.394e-15
MKL,949,3.399e-16,3.793e-16,1.025e-15
VectorFFT,950,7.937e-16,9.401e-16,2.836e-15
MKL,950,2.681e-16,3.121e-16,8.501e-16
VectorFFT,951,6.009e-16,7.714e-16,1.441e-15
MKL,951,4.182e-16,4.870e-16,1.331e-15
VectorFFT,952,8.061e-16,1.245e-15,2.629e-15
MKL,952,2.440e-16,2.291e-16,6.365e-16
VectorFFT,953,1.375e-15,1.551e-15,3.713e-15
MKL,953,4.056e-16,4.280e-16,1.152e-15
VectorFFT,954,7.500e-16,8.653e-16,1.861e-15
MKL,954,2.716e-16,3.053e-16,6.937e-16
VectorFFT,955,6.197e-16,8.061e-16,1.689e-15
MKL,955,4.359e-16,5.037e-16,1.342e-15
VectorFFT,956,5.931e-16,7.094e-16,1.277e-15
MKL,956,4.119e-16,3.968e-16,1.236e-15
VectorFFT,957,1.197e-15,1.478e-15,3.773e-15
MKL,957,2.796e-16,3.266e-16,9.077e-16
VectorFFT,958,5.738e-16,9.939e-16,1.264e-15
MKL,958,4.077e-16,4.512e-16,1.328e-15
VectorFFT,959,7.335e-16,1.379e-15,1.866e-15
MKL,959,4.063e-16,5.075e-16,1.161e-15
VectorFFT,960,3.961e-16,4.644e-16,9.737e-16
MKL,960,2.418e-16,2.569e-16,7.048e-16
VectorFFT,961,1.817e-15,2.007e-15,5.298e-15
MKL,961,4.020e-16,4.996e-16,1.240e-15
VectorFFT,962,1.689e-15,2.475e-15,5.490e-15
MKL,962,2.592e-16,2.896e-16,9.480e-16
VectorFFT,963,6.112e-16,6.408e-16,1.315e-15
MKL,963,4.179e-16,4.918e-16,1.414e-15
VectorFFT,964,7.299e-16,8.499e-16,1.625e-15
MKL,964,4.052e-16,3.525e-16,1.407e-15
VectorFFT,965,7.559e-16,1.233e-15,1.548e-15
MKL,965,4.511e-16,6.023e-16,1.445e-15
VectorFFT,966,1.007e-15,1.417e-15,4.314e-15
MKL,966,2.728e-16,2.559e-16,8.289e-16
VectorFFT,967,5.807e-16,8.375e-16,1.690e-15
MKL,967,4.402e-16,4.320e-16,1.169e-15
VectorFFT,968,7.367e-16,9.734e-16,2.225e-15
MKL,968,2.322e-16,3.294e-16,7.194e-16
VectorFFT,969,1.101e-15,1.407e-15,3.684e-15
MKL,969,2.929e-16,3.071e-16,1.019e-15
VectorFFT,970,7.702e-16,9.702e-16,1.822e-15
MKL,970,3.180e-16,3.736e-16,9.756e-16
VectorFFT,971,7.918e-16,1.071e-15,1.579e-15
MKL,971,4.104e-16,5.115e-16,1.189e-15
VectorFFT,972,6.909e-16,6.050e-16,1.698e-15
MKL,972,2.595e-16,2.419e-16,8.138e-16
VectorFFT,973,7.223e-16,1.100e-15,1.684e-15
MKL,973,4.226e-16,4.916e-16,1.278e-15
VectorFFT,974,5.783e-16,6.572e-16,1.519e-15
MKL,974,4.270e-16,5.177e-16,1.155e-15
VectorFFT,975,8.138e-16,1.203e-15,2.586e-15
MKL,975,3.070e-16,4.129e-16,9.032e-16
VectorFFT,976,5.898e-16,7.740e-16,1.554e-15
MKL,976,2.641e-16,3.195e-16,8.716e-16
VectorFFT,977,7.464e-16,8.565e-16,1.990e-15
MKL,977,3.992e-16,3.457e-16,1.349e-15
VectorFFT,978,5.676e-16,7.722e-16,1.332e-15
MKL,978,4.112e-16,4.225e-16,1.150e-15
VectorFFT,979,7.440e-16,8.040e-16,1.759e-15
MKL,979,3.451e-16,2.887e-16,1.037e-15
VectorFFT,980,3.539e-16,4.067e-16,1.111e-15
MKL,980,2.590e-16,2.999e-16,7.575e-16
VectorFFT,981,7.259e-16,9.725e-16,1.777e-15
