library,N,l2_error,max_error,rt_error
MKL,3477,3.365e-16,3.449e-16,1.050e-15
VectorFFT,3478,4.035e-16,4.273e-16,1.446e-15
MKL,3478,3.025e-16,3.390e-16,9.752e-16
VectorFFT,3479,3.973e-16,4.132e-16,1.355e-15
MKL,3479,3.371e-16,3.132e-16,1.023e-15
VectorFFT,3480,5.084e-16,5.552e-16,1.673e-15
MKL,3480,2.820e-16,2.708e-16,8.830e-16
VectorFFT,3481,3.990e-16,4.314e-16,1.504e-15
MKL,3481,3.721e-16,4.220e-16,1.206e-15
VectorFFT,3482,4.125e-16,4.264e-16,1.565e-15
MKL,3482,4.933e-16,6.076e-16,1.808e-15
VectorFFT,3483,5.145e-16,5.874e-16,1.622e-15
MKL,3483,4.333e-16,6.013e-16,1.351e-15
VectorFFT,3484,3.991e-16,4.508e-16,1.235e-15
MKL,3484,3.034e-16,4.616e-16,1.060e-15
VectorFFT,3485,4.852e-16,4.977e-16,1.472e-15
MKL,3485,3.288e-16,4.040e-16,1.115e-15
VectorFFT,3486,4.038e-16,3.974e-16,1.237e-15
MKL,3486,3.146e-16,3.798e-16,9.500e-16
VectorFFT,3487,4.032e-16,4.318e-16,1.313e-15
MKL,3487,4.929e-16,5.323e-16,1.735e-15
VectorFFT,3488,4.031e-16,3.553e-16,1.320e-15
MKL,3488,3.116e-16,4.123e-16,1.138e-15
VectorFFT,3489,4.050e-16,3.766e-16,1.316e-15
MKL,3489,5.177e-16,5.931e-16,1.932e-15
VectorFFT,3490,4.074e-16,4.121e-16,1.445e-15
MKL,3490,4.981e-16,5.078e-16,1.633e-15
VectorFFT,3491,4.018e-16,4.737e-16,1.265e-15
MKL,3491,4.974e-16,5.950e-16,1.695e-15
VectorFFT,3492,4.052e-16,3.911e-16,1.290e-15
MKL,3492,3.212e-16,3.341e-16,1.115e-15
VectorFFT,3493,3.962e-16,4.814e-16,1.515e-15
MKL,3493,4.965e-16,5.952e-16,1.820e-15
VectorFFT,3494,4.057e-16,3.911e-16,1.350e-15
MKL,3494,4.886e-16,7.024e-16,1.634e-15
VectorFFT,3495,4.054e-16,4.646e-16,1.652e-15
MKL,3495,4.994e-16,5.789e-16,1.674e-15
VectorFFT,3496,4.352e-16,4.107e-16,1.493e-15
MKL,3496,2.669e-16,2.978e-16,8.882e-16
VectorFFT,3497,4.096e-16,4.424e-16,1.350e-15
MKL,3497,5.180e-16,6.371e-16,1.828e-15
VectorFFT,3498,3.980e-16,4.044e-16,1.395e-15
MKL,3498,2.884e-16,2.902e-16,1.070e-15
VectorFFT,3499,3.952e-16,5.743e-16,1.305e-15
MKL,3499,5.073e-16,8.486e-16,1.792e-15
VectorFFT,3500,3.707e-16,4.323e-16,1.539e-15
MKL,3500,2.937e-16,2.934e-16,1.078e-15
VectorFFT,3501,4.036e-16,4.011e-16,1.262e-15
MKL,3501,4.914e-16,5.735e-16,1.835e-15
VectorFFT,3502,4.033e-16,4.628e-16,1.394e-15
MKL,3502,3.242e-16,4.310e-16,1.000e-15
VectorFFT,3503,4.018e-16,4.399e-16,1.570e-15
MKL,3503,5.078e-16,7.055e-16,1.753e-15
VectorFFT,3504,4.040e-16,3.986e-16,1.298e-15
MKL,3504,2.911e-16,3.477e-16,1.076e-15
VectorFFT,3505,3.980e-16,3.318e-16,1.325e-15
MKL,3505,4.981e-16,4.370e-16,1.796e-15
VectorFFT,3506,4.060e-16,3.830e-16,1.250e-15
MKL,3506,5.027e-16,5.451e-16,1.668e-15
VectorFFT,3507,3.957e-16,4.186e-16,1.356e-15
MKL,3507,4.973e-16,6.721e-16,1.776e-15
VectorFFT,3508,4.122e-16,4.848e-16,1.506e-15
MKL,3508,4.889e-16,5.484e-16,1.823e-15
VectorFFT,3509,4.261e-16,4.719e-16,1.256e-15
MKL,3509,3.575e-16,4.013e-16,1.098e-15
VectorFFT,3510,5.007e-16,5.842e-16,1.551e-15
MKL,3510,2.926e-16,3.081e-16,1.035e-15
VectorFFT,3511,3.998e-16,4.101e-16,1.376e-15
MKL,3511,4.930e-16,6.146e-16,1.733e-15
VectorFFT,3512,4.039e-16,4.094e-16,1.254e-15
MKL,3512,5.002e-16,5.956e-16,1.817e-15
VectorFFT,3513,4.060e-16,4.558e-16,1.282e-15
MKL,3513,4.951e-16,5.988e-16,1.573e-15
VectorFFT,3514,4.007e-16,3.845e-16,1.267e-15
MKL,3514,5.039e-16,5.218e-16,1.816e-15
VectorFFT,3515,4.334e-16,4.600e-16,1.522e-15
MKL,3515,3.477e-16,4.198e-16,1.063e-15
VectorFFT,3516,4.063e-16,3.769e-16,1.313e-15
MKL,3516,4.998e-16,4.913e-16,2.040e-15
VectorFFT,3517,3.970e-16,4.846e-16,1.301e-15
MKL,3517,5.267e-16,5.978e-16,1.932e-15
VectorFFT,3518,4.086e-16,4.331e-16,1.298e-15
MKL,3518,4.954e-16,5.481e-16,1.645e-15
VectorFFT,3519,6.552e-16,7.152e-16,1.976e-15
MKL,3519,4.272e-16,5.118e-16,1.336e-15
VectorFFT,3520,3.195e-16,3.328e-16,9.676e-16
MKL,3520,2.627e-16,2.708e-16,9.315e-16
VectorFFT,3521,4.059e-16,4.612e-16,1.374e-15
MKL,3521,4.922e-16,5.139e-16,1.526e-15
VectorFFT,3522,4.081e-16,4.872e-16,1.289e-15
MKL,3522,4.968e-16,5.902e-16,1.738e-15
VectorFFT,3523,4.066e-16,5.090e-16,1.335e-15
MKL,3523,5.110e-16,5.707e-16,1.928e-15
VectorFFT,3524,4.091e-16,4.254e-16,1.533e-15
MKL,3524,4.824e-16,6.600e-16,1.626e-15
VectorFFT,3525,4.633e-16,4.924e-16,1.473e-15
MKL,3525,3.931e-16,5.065e-16,1.474e-15
VectorFFT,3526,1.545e-15,2.100e-15,7.620e-15
MKL,3526,3.110e-16,3.015e-16,9.778e-16
VectorFFT,3527,4.068e-16,3.914e-16,1.524e-15
MKL,3527,5.194e-16,5.919e-16,1.781e-15
VectorFFT,3528,3.685e-16,4.008e-16,1.394e-15
MKL,3528,2.701e-16,2.779e-16,7.663e-16
VectorFFT,3529,4.023e-16,5.107e-16,1.412e-15
MKL,3529,5.165e-16,5.615e-16,1.754e-15
VectorFFT,3530,4.041e-16,4.204e-16,1.168e-15
MKL,3530,4.987e-16,5.658e-16,1.725e-15
VectorFFT,3531,4.080e-16,3.420e-16,1.734e-15
MKL,3531,4.943e-16,5.443e-16,1.657e-15
VectorFFT,3532,4.016e-16,3.524e-16,1.441e-15
MKL,3532,5.056e-16,5.455e-16,1.622e-15
VectorFFT,3533,4.041e-16,4.018e-16,1.331e-15
MKL,3533,5.032e-16,4.398e-16,1.670e-15
VectorFFT,3534,4.866e-16,5.861e-16,1.515e-15
MKL,3534,2.948e-16,3.639e-16,9.866e-16
VectorFFT,3535,4.053e-16,4.101e-16,1.386e-15
MKL,3535,4.970e-16,5.364e-16,1.593e-15
VectorFFT,3536,6.738e-16,9.082e-16,2.390e-15
MKL,3536,2.760e-16,2.368e-16,8.604e-16
VectorFFT,3537,4.067e-16,3.808e-16,1.392e-15
MKL,3537,5.014e-16,5.534e-16,1.769e-15
VectorFFT,3538,4.007e-16,4.859e-16,1.258e-15
MKL,3538,3.043e-16,3.396e-16,9.610e-16
VectorFFT,3539,4.084e-16,4.206e-16,1.238e-15
MKL,3539,5.002e-16,6.110e-16,1.709e-15
VectorFFT,3540,3.997e-16,3.687e-16,1.282e-15
MKL,3540,3.009e-16,3.593e-16,1.112e-15
VectorFFT,3541,3.922e-16,3.607e-16,1.436e-15
MKL,3541,5.037e-16,4.431e-16,1.894e-15
VectorFFT,3542,5.010e-16,8.002e-16,1.788e-15
MKL,3542,3.033e-16,3.454e-16,1.022e-15
VectorFFT,3543,4.032e-16,3.608e-16,1.500e-15
MKL,3543,4.977e-16,5.450e-16,1.637e-15
VectorFFT,3544,4.096e-16,4.399e-16,1.328e-15
MKL,3544,4.903e-16,5.751e-16,1.683e-15
VectorFFT,3545,4.005e-16,4.085e-16,1.356e-15
MKL,3545,5.101e-16,6.045e-16,1.844e-15
VectorFFT,3546,4.027e-16,4.273e-16,1.416e-15
MKL,3546,4.936e-16,5.441e-16,1.659e-15
VectorFFT,3547,4.019e-16,3.717e-16,1.377e-15
MKL,3547,4.894e-16,4.716e-16,1.691e-15
VectorFFT,3548,4.041e-16,4.076e-16,1.402e-15
MKL,3548,4.975e-16,6.145e-16,1.595e-15
VectorFFT,3549,5.126e-16,6.041e-16,1.538e-15
MKL,3549,3.619e-16,4.503e-16,1.226e-15
VectorFFT,3550,4.080e-16,4.405e-16,1.287e-15
MKL,3550,3.472e-16,4.986e-16,1.134e-15
VectorFFT,3551,4.000e-16,3.680e-16,1.372e-15
MKL,3551,4.096e-16,4.680e-16,1.425e-15
VectorFFT,3552,4.888e-16,6.008e-16,1.648e-15
MKL,3552,2.607e-16,3.307e-16,8.881e-16
VectorFFT,3553,4.968e-16,5.275e-16,1.314e-15
MKL,3553,3.137e-16,3.454e-16,9.264e-16
VectorFFT,3554,4.080e-16,4.193e-16,1.401e-15
MKL,3554,4.878e-16,5.107e-16,1.733e-15
VectorFFT,3555,4.072e-16,4.938e-16,1.353e-15
MKL,3555,3.491e-16,3.727e-16,1.060e-15
VectorFFT,3556,4.120e-16,4.831e-16,1.355e-15
MKL,3556,3.447e-16,5.826e-16,1.085e-15
VectorFFT,3557,4.035e-16,3.894e-16,1.276e-15
MKL,3557,4.994e-16,5.465e-16,1.755e-15
VectorFFT,3558,4.027e-16,4.023e-16,1.418e-15
MKL,3558,4.989e-16,5.267e-16,1.685e-15
VectorFFT,3559,4.006e-16,4.345e-16,1.522e-15
MKL,3559,5.198e-16,4.790e-16,1.722e-15
VectorFFT,3560,4.093e-16,3.691e-16,1.644e-15
MKL,3560,3.192e-16,5.793e-16,1.152e-15
VectorFFT,3561,4.019e-16,4.417e-16,1.434e-15
MKL,3561,4.978e-16,5.505e-16,1.568e-15
VectorFFT,3562,4.145e-16,4.425e-16,1.474e-15
MKL,3562,3.564e-16,5.185e-16,1.377e-15
VectorFFT,3563,4.095e-16,4.482e-16,1.592e-15
MKL,3563,5.017e-16,5.679e-16,1.695e-15
VectorFFT,3564,4.887e-16,5.695e-16,1.908e-15
MKL,3564,2.688e-16,3.272e-16,8.651e-16
VectorFFT,3565,9.985e-16,1.988e-15,3.876e-15
MKL,3565,3.304e-16,4.000e-16,9.264e-16
VectorFFT,3566,4.133e-16,3.763e-16,1.243e-15
MKL,3566,4.932e-16,5.690e-16,1.511e-15
VectorFFT,3567,1.026e-15,1.879e-15,4.363e-15
MKL,3567,3.705e-16,4.984e-16,1.223e-15
VectorFFT,3568,4.175e-16,4.212e-16,1.349e-15
MKL,3568,4.963e-16,5.726e-16,1.675e-15
VectorFFT,3569,4.150e-16,3.796e-16,1.271e-15
MKL,3569,3.456e-16,3.553e-16,1.219e-15
VectorFFT,3570,4.772e-16,6.317e-16,1.477e-15
MKL,3570,2.897e-16,3.241e-16,1.072e-15
VectorFFT,3571,4.075e-16,3.574e-16,1.428e-15
MKL,3571,5.082e-16,4.683e-16,1.840e-15
VectorFFT,3572,4.251e-16,3.774e-16,1.259e-15
MKL,3572,2.914e-16,3.018e-16,1.004e-15
VectorFFT,3573,4.140e-16,5.156e-16,1.399e-15
MKL,3573,5.171e-16,6.756e-16,2.140e-15
VectorFFT,3574,4.061e-16,4.297e-16,1.309e-15
MKL,3574,5.009e-16,5.535e-16,1.729e-15
VectorFFT,3575,4.613e-16,4.387e-16,1.691e-15
MKL,3575,4.007e-16,3.673e-16,1.273e-15
VectorFFT,3576,4.083e-16,5.380e-16,1.363e-15
MKL,3576,3.513e-16,4.963e-16,1.172e-15
VectorFFT,3577,4.113e-16,4.216e-16,1.486e-15
MKL,3577,3.556e-16,3.970e-16,1.151e-15
VectorFFT,3578,4.045e-16,4.659e-16,1.393e-15
MKL,3578,4.939e-16,5.773e-16,1.915e-15
VectorFFT,3579,4.032e-16,4.703e-16,1.416e-15
MKL,3579,4.940e-16,5.651e-16,1.569e-15
VectorFFT,3580,4.058e-16,4.964e-16,1.330e-15
MKL,3580,4.876e-16,5.447e-16,1.878e-15
VectorFFT,3581,4.068e-16,4.324e-16,1.256e-15
MKL,3581,5.177e-16,5.344e-16,1.685e-15
VectorFFT,3582,4.012e-16,4.464e-16,1.480e-15
MKL,3582,4.856e-16,5.765e-16,1.686e-15
VectorFFT,3583,3.964e-16,4.208e-16,1.303e-15
MKL,3583,4.947e-16,4.788e-16,1.963e-15
VectorFFT,3584,2.198e-16,2.897e-16,7.492e-16
MKL,3584,2.439e-16,3.054e-16,8.206e-16
VectorFFT,3585,4.004e-16,2.946e-16,1.227e-15
MKL,3585,5.122e-16,4.011e-16,1.803e-15
VectorFFT,3586,4.101e-16,3.557e-16,1.533e-15
MKL,3586,5.038e-16,4.750e-16,1.693e-15
VectorFFT,3587,4.103e-16,4.466e-16,1.543e-15
MKL,3587,5.123e-16,5.556e-16,1.823e-15
VectorFFT,3588,5.257e-16,6.158e-16,1.493e-15
MKL,3588,2.647e-16,2.408e-16,8.897e-16
VectorFFT,3589,4.073e-16,5.368e-16,1.601e-15
MKL,3589,5.230e-16,7.779e-16,1.559e-15
VectorFFT,3590,4.056e-16,4.066e-16,1.407e-15
MKL,3590,5.025e-16,4.610e-16,1.700e-15
VectorFFT,3591,4.557e-16,4.203e-16,1.490e-15
MKL,3591,4.498e-16,4.472e-16,1.458e-15
VectorFFT,3592,4.049e-16,3.943e-16,1.250e-15
MKL,3592,4.908e-16,5.068e-16,1.692e-15
VectorFFT,3593,4.115e-16,3.848e-16,1.505e-15
MKL,3593,5.057e-16,4.849e-16,1.648e-15
VectorFFT,3594,4.086e-16,4.365e-16,1.583e-15
MKL,3594,5.062e-16,5.422e-16,1.558e-15
VectorFFT,3595,4.086e-16,4.427e-16,1.416e-15
MKL,3595,5.061e-16,5.302e-16,1.684e-15
VectorFFT,3596,4.676e-16,5.375e-16,1.335e-15
MKL,3596,2.873e-16,3.839e-16,8.581e-16
VectorFFT,3597,4.148e-16,4.552e-16,1.518e-15
MKL,3597,4.957e-16,5.137e-16,1.565e-15
VectorFFT,3598,4.007e-16,4.326e-16,1.369e-15
MKL,3598,4.992e-16,5.542e-16,1.664e-15
VectorFFT,3599,4.029e-16,5.382e-16,1.141e-15
MKL,3599,4.396e-16,5.730e-16,1.443e-15
VectorFFT,3600,3.591e-16,3.846e-16,1.102e-15
MKL,3600,2.802e-16,3.413e-16,8.836e-16
VectorFFT,3601,4.025e-16,4.489e-16,1.315e-15
MKL,3601,5.058e-16,5.367e-16,1.651e-15
VectorFFT,3602,4.112e-16,4.091e-16,1.330e-15
MKL,3602,5.159e-16,5.517e-16,1.602e-15
VectorFFT,3603,4.093e-16,4.176e-16,1.407e-15
MKL,3603,5.055e-16,6.641e-16,1.683e-15
VectorFFT,3604,4.122e-16,4.079e-16,1.309e-15
MKL,3604,2.753e-16,3.239e-16,8.650e-16
VectorFFT,3605,4.157e-16,4.418e-16,1.379e-15
MKL,3605,5.110e-16,5.360e-16,1.676e-15
VectorFFT,3606,4.211e-16,4.064e-16,1.639e-15
MKL,3606,4.838e-16,5.301e-16,1.534e-15
VectorFFT,3607,4.043e-16,3.817e-16,1.610e-15
MKL,3607,5.060e-16,5.166e-16,1.756e-15
VectorFFT,3608,3.657e-16,3.958e-16,1.196e-15
MKL,3608,2.788e-16,3.377e-16,1.079e-15
VectorFFT,3609,4.120e-16,4.192e-16,1.297e-15
MKL,3609,5.031e-16,5.375e-16,1.883e-15
VectorFFT,3610,4.260e-16,3.561e-16,1.461e-15
MKL,3610,3.097e-16,2.939e-16,9.802e-16
VectorFFT,3611,4.065e-16,4.084e-16,1.433e-15
MKL,3611,5.119e-16,5.726e-16,1.763e-15
VectorFFT,3612,4.215e-16,4.554e-16,1.377e-15
MKL,3612,2.835e-16,3.866e-16,9.869e-16
VectorFFT,3613,4.105e-16,4.972e-16,1.377e-15
MKL,3613,5.064e-16,5.296e-16,2.166e-15
VectorFFT,3614,3.984e-16,3.656e-16,1.241e-15
MKL,3614,3.760e-16,4.890e-16,1.224e-15
VectorFFT,3615,4.110e-16,3.657e-16,1.319e-15
MKL,3615,4.944e-16,4.547e-16,1.715e-15
VectorFFT,3616,4.096e-16,4.290e-16,1.427e-15
MKL,3616,3.198e-16,5.808e-16,1.113e-15
VectorFFT,3617,4.064e-16,4.404e-16,1.321e-15
MKL,3617,5.058e-16,6.399e-16,1.766e-15
VectorFFT,3618,4.090e-16,3.767e-16,1.395e-15
MKL,3618,3.083e-16,4.312e-16,1.139e-15
VectorFFT,3619,4.096e-16,4.374e-16,1.414e-15
MKL,3619,3.209e-16,3.662e-16,1.087e-15
VectorFFT,3620,4.025e-16,4.245e-16,1.218e-15
MKL,3620,4.943e-16,5.187e-16,1.752e-15
VectorFFT,3621,4.097e-16,4.737e-16,1.376e-15
MKL,3621,3.235e-16,3.518e-16,1.166e-15
VectorFFT,3622,4.114e-16,4.333e-16,1.428e-15
MKL,3622,4.955e-16,5.869e-16,1.699e-15
VectorFFT,3623,4.126e-16,3.739e-16,1.518e-15
MKL,3623,5.013e-16,4.686e-16,1.727e-15
VectorFFT,3624,4.109e-16,3.748e-16,1.167e-15
MKL,3624,4.917e-16,4.790e-16,1.781e-15
VectorFFT,3625,4.284e-16,4.512e-16,1.232e-15
MKL,3625,3.872e-16,4.007e-16,1.142e-15
VectorFFT,3626,4.662e-16,5.070e-16,1.597e-15
MKL,3626,2.988e-16,3.327e-16,1.120e-15
VectorFFT,3627,7.588e-16,1.063e-15,2.841e-15
MKL,3627,4.731e-16,5.358e-16,1.392e-15
VectorFFT,3628,4.149e-16,4.493e-16,1.451e-15
MKL,3628,4.869e-16,5.449e-16,1.503e-15
VectorFFT,3629,4.156e-16,4.197e-16,1.325e-15
MKL,3629,5.039e-16,5.544e-16,1.693e-15
VectorFFT,3630,4.362e-16,5.226e-16,1.475e-15
MKL,3630,2.952e-16,3.452e-16,1.019e-15
VectorFFT,3631,4.082e-16,4.785e-16,1.277e-15
MKL,3631,4.999e-16,5.412e-16,1.708e-15
VectorFFT,3632,4.162e-16,4.952e-16,1.637e-15
MKL,3632,4.872e-16,6.109e-16,1.462e-15
VectorFFT,3633,4.062e-16,4.289e-16,1.320e-15
MKL,3633,5.050e-16,4.947e-16,2.029e-15
VectorFFT,3634,4.082e-16,3.809e-16,1.443e-15
MKL,3634,3.313e-16,2.915e-16,1.124e-15
VectorFFT,3635,4.075e-16,4.381e-16,1.430e-15
MKL,3635,5.037e-16,7.162e-16,1.634e-15
VectorFFT,3636,4.037e-16,4.535e-16,1.499e-15
MKL,3636,3.203e-16,4.005e-16,1.080e-15
VectorFFT,3637,4.165e-16,4.414e-16,1.310e-15
MKL,3637,5.122e-16,4.682e-16,1.621e-15
VectorFFT,3638,4.117e-16,3.734e-16,1.488e-15
MKL,3638,3.470e-16,4.133e-16,1.141e-15
VectorFFT,3639,4.179e-16,3.795e-16,1.362e-15
MKL,3639,4.956e-16,4.957e-16,1.966e-15
VectorFFT,3640,4.369e-16,5.112e-16,1.660e-15
MKL,3640,2.811e-16,2.754e-16,8.557e-16
VectorFFT,3641,4.090e-16,4.136e-16,1.472e-15
MKL,3641,5.212e-16,5.889e-16,1.857e-15
VectorFFT,3642,4.101e-16,4.378e-16,1.325e-15
MKL,3642,5.041e-16,6.002e-16,1.712e-15
VectorFFT,3643,4.038e-16,3.965e-16,1.491e-15
MKL,3643,5.084e-16,5.666e-16,1.866e-15
VectorFFT,3644,4.105e-16,5.257e-16,1.419e-15
MKL,3644,5.095e-16,5.534e-16,1.754e-15
VectorFFT,3645,5.239e-16,5.510e-16,1.679e-15
MKL,3645,3.460e-16,4.133e-16,1.123e-15
VectorFFT,3646,4.151e-16,4.086e-16,1.286e-15
MKL,3646,4.894e-16,5.726e-16,1.836e-15
VectorFFT,3647,4.078e-16,3.803e-16,1.233e-15
MKL,3647,5.109e-16,5.138e-16,1.951e-15
VectorFFT,3648,3.868e-16,3.770e-16,1.340e-15
MKL,3648,2.586e-16,2.651e-16,8.855e-16
VectorFFT,3649,4.059e-16,4.207e-16,1.424e-15
MKL,3649,3.611e-16,4.169e-16,1.054e-15
VectorFFT,3650,4.133e-16,4.904e-16,1.441e-15
MKL,3650,3.187e-16,3.779e-16,1.061e-15
VectorFFT,3651,4.097e-16,4.356e-16,1.372e-15
MKL,3651,5.150e-16,5.083e-16,1.811e-15
VectorFFT,3652,4.155e-16,4.052e-16,1.424e-15
MKL,3652,3.029e-16,4.184e-16,1.106e-15
VectorFFT,3653,4.175e-16,4.102e-16,1.431e-15
MKL,3653,5.280e-16,5.651e-16,1.747e-15
VectorFFT,3654,5.210e-16,5.629e-16,1.876e-15
MKL,3654,2.813e-16,3.535e-16,8.322e-16
VectorFFT,3655,5.128e-16,6.239e-16,1.535e-15
MKL,3655,3.847e-16,4.237e-16,1.378e-15
VectorFFT,3656,4.160e-16,4.248e-16,1.527e-15
MKL,3656,4.958e-16,4.922e-16,1.773e-15
VectorFFT,3657,4.163e-16,4.281e-16,1.381e-15
MKL,3657,3.535e-16,3.457e-16,1.148e-15
VectorFFT,3658,4.134e-16,3.791e-16,1.611e-15
MKL,3658,3.061e-16,3.646e-16,1.101e-15
VectorFFT,3659,4.077e-16,3.919e-16,1.519e-15
MKL,3659,5.274e-16,5.722e-16,2.076e-15
VectorFFT,3660,4.199e-16,4.246e-16,1.573e-15
MKL,3660,2.969e-16,3.487e-16,9.428e-16
VectorFFT,3661,4.169e-16,4.402e-16,1.308e-15
MKL,3661,5.274e-16,6.397e-16,1.912e-15
VectorFFT,3662,4.137e-16,4.113e-16,1.321e-15
MKL,3662,4.986e-16,4.923e-16,2.000e-15
VectorFFT,3663,1.416e-15,2.072e-15,5.630e-15
MKL,3663,3.170e-16,2.859e-16,1.098e-15
VectorFFT,3664,4.084e-16,4.223e-16,1.533e-15
MKL,3664,5.077e-16,5.252e-16,1.743e-15
VectorFFT,3665,4.173e-16,3.477e-16,1.404e-15
MKL,3665,4.976e-16,5.299e-16,1.629e-15
VectorFFT,3666,5.079e-16,6.097e-16,1.638e-15
MKL,3666,3.210e-16,4.097e-16,1.012e-15
VectorFFT,3667,4.086e-16,5.495e-16,1.691e-15
MKL,3667,4.978e-16,5.716e-16,1.992e-15
VectorFFT,3668,4.178e-16,4.014e-16,1.419e-15
MKL,3668,3.424e-16,3.720e-16,1.242e-15
VectorFFT,3669,4.142e-16,4.762e-16,1.253e-15
MKL,3669,4.991e-16,5.123e-16,1.796e-15
VectorFFT,3670,4.072e-16,4.199e-16,1.480e-15
MKL,3670,4.956e-16,5.028e-16,1.798e-15
VectorFFT,3671,4.117e-16,4.115e-16,1.502e-15
MKL,3671,5.105e-16,5.969e-16,1.709e-15
VectorFFT,3672,5.084e-16,6.417e-16,1.362e-15
MKL,3672,2.659e-16,2.865e-16,7.611e-16
VectorFFT,3673,4.069e-16,3.793e-16,1.465e-15
MKL,3673,5.300e-16,6.684e-16,1.843e-15
VectorFFT,3674,4.162e-16,4.118e-16,1.409e-15
MKL,3674,5.024e-16,6.734e-16,1.715e-15
VectorFFT,3675,3.895e-16,4.543e-16,1.280e-15
MKL,3675,4.024e-16,4.661e-16,1.219e-15
VectorFFT,3676,4.253e-16,4.587e-16,1.328e-15
MKL,3676,5.005e-16,5.570e-16,1.571e-15
VectorFFT,3677,4.125e-16,4.533e-16,1.303e-15
MKL,3677,5.162e-16,6.004e-16,1.720e-15
VectorFFT,3678,4.130e-16,3.658e-16,1.391e-15
MKL,3678,5.014e-16,4.512e-16,1.833e-15
VectorFFT,3679,4.128e-16,4.411e-16,1.422e-15
MKL,3679,5.040e-16,5.767e-16,1.702e-15
VectorFFT,3680,4.359e-16,4.740e-16,1.518e-15
MKL,3680,2.615e-16,3.363e-16,9.408e-16
VectorFFT,3681,4.176e-16,4.714e-16,1.226e-15
MKL,3681,4.998e-16,5.695e-16,1.825e-15
VectorFFT,3682,4.146e-16,4.548e-16,1.259e-15
MKL,3682,5.177e-16,5.879e-16,2.028e-15
VectorFFT,3683,4.124e-16,3.637e-16,1.383e-15
MKL,3683,5.130e-16,4.273e-16,1.888e-15
VectorFFT,3684,4.123e-16,3.752e-16,1.547e-15
MKL,3684,5.017e-16,4.904e-16,1.511e-15
VectorFFT,3685,4.236e-16,4.364e-16,1.429e-15
MKL,3685,3.304e-16,3.727e-16,1.054e-15
VectorFFT,3686,4.182e-16,3.695e-16,1.381e-15
MKL,3686,3.347e-16,4.347e-16,1.127e-15
VectorFFT,3687,4.128e-16,4.573e-16,1.282e-15
MKL,3687,5.132e-16,5.143e-16,1.713e-15
VectorFFT,3688,4.160e-16,4.032e-16,1.628e-15
MKL,3688,5.068e-16,5.571e-16,1.760e-15
VectorFFT,3689,5.202e-16,6.120e-16,1.501e-15
MKL,3689,3.462e-16,3.524e-16,1.167e-15
VectorFFT,3690,4.349e-16,4.663e-16,1.303e-15
MKL,3690,2.979e-16,3.371e-16,1.082e-15
VectorFFT,3691,4.096e-16,4.055e-16,1.461e-15
MKL,3691,5.103e-16,6.181e-16,1.739e-15
VectorFFT,3692,4.125e-16,4.505e-16,1.549e-15
MKL,3692,2.990e-16,4.084e-16,1.056e-15
VectorFFT,3693,4.073e-16,3.541e-16,1.517e-15
MKL,3693,5.055e-16,4.725e-16,1.743e-15
VectorFFT,3694,4.128e-16,3.539e-16,1.374e-15
MKL,3694,5.052e-16,5.367e-16,1.548e-15
VectorFFT,3695,4.068e-16,4.968e-16,1.551e-15
MKL,3695,4.964e-16,5.665e-16,1.518e-15
VectorFFT,3696,3.544e-16,4.166e-16,1.348e-15
MKL,3696,2.614e-16,2.943e-16,8.114e-16
VectorFFT,3697,4.111e-16,4.541e-16,1.370e-15
MKL,3697,5.022e-16,5.674e-16,1.992e-15
VectorFFT,3698,1.453e-15,2.214e-15,6.320e-15
MKL,3698,3.107e-16,4.505e-16,1.133e-15
VectorFFT,3699,4.145e-16,3.416e-16,1.344e-15
MKL,3699,5.157e-16,4.711e-16,1.579e-15
VectorFFT,3700,4.243e-16,4.221e-16,1.430e-15
MKL,3700,2.939e-16,2.924e-16,1.212e-15
VectorFFT,3701,4.184e-16,3.955e-16,1.452e-15
MKL,3701,5.168e-16,5.142e-16,1.848e-15
VectorFFT,3702,4.133e-16,3.918e-16,1.559e-15
MKL,3702,5.005e-16,5.533e-16,1.805e-15
VectorFFT,3703,4.804e-16,4.322e-16,1.590e-15
MKL,3703,4.076e-16,3.075e-16,1.750e-15
VectorFFT,3704,4.165e-16,5.012e-16,1.475e-15
MKL,3704,4.991e-16,5.843e-16,1.540e-15
VectorFFT,3705,4.975e-16,6.172e-16,1.607e-15
MKL,3705,3.311e-16,3.698e-16,1.038e-15
VectorFFT,3706,4.138e-16,4.805e-16,1.325e-15
MKL,3706,3.760e-16,4.472e-16,1.457e-15
VectorFFT,3707,4.106e-16,4.569e-16,1.466e-15
MKL,3707,5.062e-16,5.128e-16,1.805e-15
VectorFFT,3708,4.169e-16,3.742e-16,1.530e-15
MKL,3708,3.233e-16,3.612e-16,1.211e-15
VectorFFT,3709,4.189e-16,3.826e-16,1.627e-15
MKL,3709,5.110e-16,5.745e-16,1.754e-15
VectorFFT,3710,4.132e-16,4.023e-16,1.480e-15
MKL,3710,3.252e-16,3.728e-16,1.065e-15
VectorFFT,3711,4.120e-16,3.961e-16,1.425e-15
MKL,3711,5.035e-16,5.197e-16,2.159e-15
VectorFFT,3712,4.632e-16,4.780e-16,1.708e-15
MKL,3712,2.517e-16,2.607e-16,9.078e-16
VectorFFT,3713,4.141e-16,3.248e-16,1.621e-15
MKL,3713,3.431e-16,3.250e-16,1.059e-15
